patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
5001870	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001871	0	a-0001			Canon Inc.	3	JP
5001872	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001873	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001874	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001875	0	a-0001			Canon Inc.	3	JP
5001876	0	a-0001			Canon Inc.	3	JP
5001877	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001878	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001879	0	a-0001			Canon Inc.	3	JP
5001880	0	a-0001			Canon Inc.	3	JP
5001881	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001882	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001883	0	a-0001			Canon Inc.	3	JP
5001884	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001885	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001886	0	a-0001			Canon Inc.	3	JP
5001887	0	a-0001			Canon Kabushiki Kaisha	3	JP
5001888	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5001889	0	a-0001			Canon Inc.	3	JP
5001890	0	a-0001			Canon Inc.	3	JP
5001891	0	a-0002			NIKON CORPORATION	3	JP
5001892	0	a-0002			Nikon Corp	3	JP
5001893	0	a-0002			Nikon Corp	3	JP
5001894	0	a-0002			NIKON CORPORATION	3	JP
5001895	0	a-0002			NIKON CORPORATION	3	JP
5001896	0	a-0002			Nikon Corp	3	JP
5001897	0	a-0002			Nikon Corporation	3	JP
5001898	0	a-0002			Nikon Corp	3	JP
5001899	0	a-0002			NIKON CORPORATION	3	JP
5001900	0	a-0002			Nikon Corp	3	JP
5001901	0	a-0002			NIKON CORPORATION	3	JP
5001902	0	a-0002			Nikon Corp	3	JP
5001903	0	a-0002			NIKON CORPORATION	3	JP
5001904	0	a-0002			NIKON CORPORATION	3	JP
5001905	0	a-0002			Nikon Corp	3	JP
5001906	0	a-0002			Nikon Corp	3	JP
5001907	0	a-0002			Nikon Corporation	3	JP
5001908	0	a-0002			NIKON CORPORATION	3	JP
5001909	0	a-0002			Nikon Corporation	3	JP
5001910	0	a-0002			NIKON CORPORATION	3	JP
5001911	0	a-0002			Nikon Corp	3	JP
5001912	0	a-0002			NIKON CORPORATION	3	JP
5001913	0	a-0003			Carl Zeiss SMT AG	3	DE
5001914	0	a-0003			Carl Zeiss SMT AG	3	DE
5001915	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001916	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001917	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001918	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001919	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001920	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001921	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001922	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001923	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001924	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001925	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001926	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001927	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001928	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5001929	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001930	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5001931	0	a-0003			Carl Zeiss SMT AG	3	DE
5001932	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001933	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001934	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001935	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001936	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001937	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001938	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001939	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001940	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001941	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001942	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001943	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001944	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001945	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001946	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5001947	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5001948	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5001949	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001950	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001951	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001952	0	a-0005			Samsung Electronics Company Limited	3	KR
5001953	0	a-0005			Samsung Electronics Company Limited	3	KR
5001954	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001955	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001956	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001957	0	a-0005			Samsung Electronics Company Limited	3	KR
5001958	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001959	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5001960	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001961	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5001962	0	a-0005			Samsung Electronics Company Limited	3	KR
5001963	0	a-0006			INTEL CORPORATION	3	US
5001964	0	a-0006			INTEL CORPORATION	3	US
5001965	0	a-0006			INTEL CORPORATION	3	US
5001966	0	a-0006			Intel Corporation	3	US
5001967	0	a-0006			INTEL CORPORATION	3	US
5001968	0	a-0006			Intel Corporation	3	US
5001969	0	a-0006			INTEL CORPORATION	3	US
5001970	0	a-0006			INTEL CORPORATION	3	US
5001971	0	a-0006			Intel Corporation	3	US
5001972	0	a-0006			Intel Corporation	3	US
5001973	0	a-0007			Tokyo Electron Limited	3	JP
5001974	0	a-0007			Tokyo Electron Limited	3	JP
5001975	0	a-0007			Tokyo Electron Limited	3	JP
5001976	0	a-0007			Tokyo Electron Limited	3	JP
5001977	0	a-0007			Tokyo Electron Limited	3	JP
5001978	0	a-0007			Tokyo Electron Limited	3	JP
5001979	0	a-0007			Tokyo Electron Limited	3	JP
5001980	0	a-0008			Applied Materials, Inc.	3	US
5001981	0	a-0008			Applied Materials, Inc.	3	US
5001982	0	a-0008			Applied Materials, Inc.	3	US
5001983	0	a-0008			Applied Materials, Inc.	3	US
5001984	0	a-0008			Applied Materials, Inc.	3	US
5001985	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001986	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001987	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001988	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001989	0	a-0008			APPLIED MATERIALS, INC.	3	US
5001990	0	a-0008			Applied Materials, Inc.	3	US
5001991	0	a-0009			GIGAPHOTON INC.	3	JP
5001992	0	a-0009			Gigaphoton Inc.	3	JP
5001993	0	a-0009			GIGAPHOTON INC.	3	JP
5001994	0	a-0009			GIGAPHOTON INC.	3	JP
5001995	0	a-0009			GIGAPHOTON INC.	3	JP
5001996	0	a-0009			GIGAPHOTON INC.	3	JP
5001997	0	a-0009			Gigaphoton Inc.	3	JP
5001998	0	a-0010			Cymer, Inc.	3	US
5001999	0	a-0010			Cymer, Inc.	3	US
5002000	0	a-0010			CYMER, INC.	3	US
5002001	0	a-0010			Cymer LLC	3	US
5002002	0	a-0010			CYMER, INC.	3	US
5002003	0	a-0010			Cymer LLC	3	US
5002004	0	a-0010			Cymer LLC	3	US
5002005	0	a-0010			Cymer, Inc.	3	US
5002006	0	a-0010			Cymer, Inc.	3	US
5002007	0	a-0010			Cymer, Inc.	3	US
5002008	0	a-0010			Cymer LLC	3	US
5002009	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002010	0	a-0011			International Business Machines Corporation	3	US
5002011	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002012	0	a-0011			International Business Machines Corporation	3	US
5002013	0	a-0011			International Business Machines Corporation	3	US
5002014	0	a-0011			International Business Machines Corporation	3	US
5002015	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002016	0	a-0011			International Business Machines Corporation	3	US
5002017	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002018	0	a-0000			Asml Netherlands BV	3	NL
5002019	0	a-0000			Asml Netherlands BV	3	NL
5002020	0	a-0000			ASML Netherlands, B.V.	3	NL
5002021	0	a-0000			ASML Netherlands B.V.	3	NL
5002022	0	a-0000			Asml Netherlands BV	3	NL
5002023	0	a-0000			ASML HOLDING N.V.	3	NL
5002024	0	a-0000			Asml Netherlands BV	3	NL
5002025	0	a-0000			ASML HOLDING N.V.	3	NL
5002026	0	a-0000			Asml Netherlands BV	3	NL
5002027	0	a-0000			ASML HOLDING N.V.	3	NL
5002028	0	a-0000			ASML HOLDING N.V.	3	NL
5002029	0	a-0000			ASML HOLDING N.V.	3	NL
5002030	0	a-0000			ASML Netherlands B.V.	3	NL
5002031	0	a-0000			ASML Netherlands B.V.	3	NL
5002032	0	a-0000			ASML Netherlands, B.V.	3	NL
5002033	0	a-0000			ASML HOLDING N.V.	3	NL
5002034	0	a-0000			ASML Netherlands B.V.	3	NL
5002035	0	a-0000			ASML Netherlands, B.V.	3	NL
5002036	0	a-0000			ASML Netherlands B.V.	3	NL
5002037	0	a-0000			ASML Netherlands, B.V.	3	NL
5002038	0	a-0000			Asml Netherlands BV	3	NL
5002039	0	a-0000			Asml Netherlands BV	3	NL
5002040	0	a-0000			Asml Netherlands BV	3	NL
5002041	0	a-0000			ASML HOLDING N.V.	3	NL
5002042	0	a-0000			ASML Netherlands B.V.	3	NL
5002043	0	a-0000			ASML HOLDING N.V.	3	NL
5002044	0	a-0000			Asml Netherlands BV	3	NL
5002045	0	a-0000			ASML Netherlands B.V.	3	NL
5002046	0	a-0000			ASML Netherlands B.V.	3	NL
5002047	0	a-0000			ASML Netherlands B.V.	3	NL
5002048	0	a-0000			ASML Netherlands B.V.	3	NL
5002049	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002050	0	a-0001			Canon Inc.	3	JP
5002051	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002052	0	a-0001			Canon Inc.	3	JP
5002053	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002054	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002055	0	a-0001			Canon Inc.	3	JP
5002056	0	a-0001			Canon Inc.	3	JP
5002057	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002058	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002059	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002060	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002061	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002062	0	a-0001			Canon Inc.	3	JP
5002063	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002064	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002065	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002066	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002067	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002068	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002069	0	a-0001			Canon Inc.	3	JP
5002070	0	a-0002			Nikon Corp	3	JP
5002071	0	a-0002			Nikon Corporation	3	JP
5002072	0	a-0002			Nikon Corporation	3	JP
5002073	0	a-0002			Nikon Corporation	3	JP
5002074	0	a-0002			Nikon Corporation	3	JP
5002075	0	a-0002			Nikon Corporation	3	JP
5002076	0	a-0002			Nikon Corp	3	JP
5002077	0	a-0002			NIKON CORPORATION	3	JP
5002078	0	a-0002			NIKON CORPORATION	3	JP
5002079	0	a-0002			Nikon Corporation	3	JP
5002080	0	a-0002			NIKON CORPORATION	3	JP
5002081	0	a-0002			Nikon Corp	3	JP
5002082	0	a-0002			NIKON CORPORATION	3	JP
5002083	0	a-0002			Nikon Corporation	3	JP
5002084	0	a-0002			Nikon Corporation	3	JP
5002085	0	a-0002			Nikon Corp	3	JP
5002086	0	a-0002			NIKON CORPORATION	3	JP
5002087	0	a-0002			NIKON CORPORATION	3	JP
5002088	0	a-0002			Nikon Corporation	3	JP
5002089	0	a-0002			NIKON CORPORATION	3	JP
5002090	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002091	0	a-0003			Carl Zeiss SMT AG	3	DE
5002092	0	a-0003			Carl Zeiss SMT AG	3	DE
5002093	0	a-0003			Carl Zeiss SMT AG	3	DE
5002094	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002095	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002096	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002097	0	a-0003			Carl Zeiss SMT AG	3	DE
5002098	0	a-0003			Carl Zeiss SMT AG	3	DE
5002099	0	a-0003			Carl Zeiss SMT AG	3	DE
5002100	0	a-0003			Carl Zeiss SMT AG	3	DE
5002101	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002102	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002103	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002104	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002105	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002106	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002107	0	a-0003			Carl Zeiss SMT AG	3	DE
5002108	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002109	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002110	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002111	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002112	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002113	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002114	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002115	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002116	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002117	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002118	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002119	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002120	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002121	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002122	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002123	0	a-0005			Samsung Electronics Company Limited	3	KR
5002124	0	a-0005			Samsung Electronics Company Limited	3	KR
5002125	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002126	0	a-0005			Samsung Electronics Company Limited	3	KR
5002127	0	a-0005			Samsung Electronics Company Limited	3	KR
5002128	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002129	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002130	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002131	0	a-0005			Samsung Electronics Company Limited	3	KR
5002132	0	a-0006			INTEL CORPORATION	3	US
5002133	0	a-0006			INTEL CORPORATION	3	US
5002134	0	a-0006			INTEL CORPORATION	3	US
5002135	0	a-0006			INTEL CORPORATION	3	US
5002136	0	a-0006			INTEL CORPORATION	3	US
5002137	0	a-0006			Intel Corporation	3	US
5002138	0	a-0006			Intel Corporation	3	US
5002139	0	a-0006			INTEL CORPORATION	3	US
5002140	0	a-0006			INTEL CORPORATION	3	US
5002141	0	a-0006			Intel Corporation	3	US
5002142	0	a-0006			Intel Corporation	3	US
5002143	0	a-0006			Intel Corporation	3	US
5002144	0	a-0007			Tokyo Electron Limited	3	JP
5002145	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002146	0	a-0007			Tokyo Electron Limited	3	JP
5002147	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002148	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002149	0	a-0007			Tokyo Electron Limited	3	JP
5002150	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002151	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002152	0	a-0007			Tokyo Electron Limited	3	JP
5002153	0	a-0007			Tokyo Electron Limited	3	JP
5002154	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002155	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002156	0	a-0007			Tokyo Electron Limited	3	JP
5002157	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002158	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002159	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002160	0	a-0008			Applied Materials, Inc.	3	US
5002161	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002162	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002163	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002164	0	a-0008			Applied Materials, Inc.	3	US
5002165	0	a-0008			Applied Materials, Inc.	3	US
5002166	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002167	0	a-0008			Applied Materials, Inc.	3	US
5002168	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002169	0	a-0008			Applied Materials, Inc.	3	US
5002170	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002171	0	a-0008			Applied Materials, Inc.	3	US
5002172	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002173	0	a-0009			Gigaphoton Inc.	3	JP
5002174	0	a-0009			GIGAPHOTON INC.	3	JP
5002175	0	a-0009			GIGAPHOTON INC.	3	JP
5002176	0	a-0009			Gigaphoton Inc.	3	JP
5002177	0	a-0009			GIGAPHOTON INC.	3	JP
5002178	0	a-0009			Gigaphoton Inc.	3	JP
5002179	0	a-0010			Cymer, Inc.	3	US
5002180	0	a-0010			CYMER, INC.	3	US
5002181	0	a-0010			Cymer LLC	3	US
5002182	0	a-0010			Cymer, Inc.	3	US
5002183	0	a-0010			Cymer, Inc.	3	US
5002184	0	a-0010			Cymer, Inc.	3	US
5002185	0	a-0010			Cymer, Inc.	3	US
5002186	0	a-0010			Cymer LLC	3	US
5002187	0	a-0010			Cymer LLC	3	US
5002188	0	a-0010			CYMER, INC.	3	US
5002189	0	a-0010			CYMER, INC.	3	US
5002190	0	a-0010			Cymer LLC	3	US
5002191	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002192	0	a-0011			International Business Machines Corporation	3	US
5002193	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002194	0	a-0011			International Business Machines Corporation	3	US
5002195	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002196	0	a-0011			International Business Machines Corporation	3	US
5002197	0	a-0011			International Business Machines Corporation	3	US
5002198	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002199	0	a-0011			International Business Machines Corporation	3	US
5002200	0	a-0011			International Business Machines Corporation	3	US
5002201	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002202	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002203	0	a-0000			ASML Netherlands, B.V.	3	NL
5002204	0	a-0000			ASML Netherlands B.V.	3	NL
5002205	0	a-0000			ASML Netherlands, B.V.	3	NL
5002206	0	a-0000			ASML Netherlands B.V.	3	NL
5002207	0	a-0000			Asml Netherlands BV	3	NL
5002208	0	a-0000			Asml Netherlands BV	3	NL
5002209	0	a-0000			Asml Netherlands BV	3	NL
5002210	0	a-0000			ASML Netherlands B.V.	3	NL
5002211	0	a-0000			ASML Netherlands B.V.	3	NL
5002212	0	a-0000			Asml Netherlands BV	3	NL
5002213	0	a-0000			ASML Netherlands, B.V.	3	NL
5002214	0	a-0000			ASML Netherlands B.V.	3	NL
5002215	0	a-0000			ASML Netherlands, B.V.	3	NL
5002216	0	a-0000			Asml Netherlands BV	3	NL
5002217	0	a-0000			ASML Netherlands B.V.	3	NL
5002218	0	a-0000			Asml Netherlands BV	3	NL
5002219	0	a-0000			ASML HOLDING N.V.	3	NL
5002220	0	a-0000			ASML Netherlands, B.V.	3	NL
5002221	0	a-0000			ASML Netherlands, B.V.	3	NL
5002222	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002223	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002224	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002225	0	a-0001			Canon Inc.	3	JP
5002226	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002227	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002228	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002229	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002230	0	a-0001			Canon Inc.	3	JP
5002231	0	a-0001			Canon Inc.	3	JP
5002232	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002233	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002234	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002235	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002236	0	a-0001			Canon Inc.	3	JP
5002237	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002238	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002239	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002240	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002241	0	a-0001			Canon Inc.	3	JP
5002242	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002243	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002244	0	a-0001			Canon Inc.	3	JP
5002245	0	a-0001			Canon Inc.	3	JP
5002246	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002247	0	a-0002			Nikon Corp	3	JP
5002248	0	a-0002			NIKON CORPORATION	3	JP
5002249	0	a-0002			Nikon Corporation	3	JP
5002250	0	a-0002			Nikon Corporation	3	JP
5002251	0	a-0002			NIKON CORPORATION	3	JP
5002252	0	a-0002			Nikon Corporation	3	JP
5002253	0	a-0002			NIKON CORPORATION	3	JP
5002254	0	a-0002			NIKON CORPORATION	3	JP
5002255	0	a-0002			NIKON CORPORATION	3	JP
5002256	0	a-0002			Nikon Corp	3	JP
5002257	0	a-0002			Nikon Corp	3	JP
5002258	0	a-0002			Nikon Corporation	3	JP
5002259	0	a-0002			Nikon Corp	3	JP
5002260	0	a-0002			Nikon Corporation	3	JP
5002261	0	a-0002			NIKON CORPORATION	3	JP
5002262	0	a-0002			NIKON CORPORATION	3	JP
5002263	0	a-0002			Nikon Corp	3	JP
5002264	0	a-0002			NIKON CORPORATION	3	JP
5002265	0	a-0002			NIKON CORPORATION	3	JP
5002266	0	a-0002			Nikon Corp	3	JP
5002267	0	a-0002			Nikon Corporation	3	JP
5002268	0	a-0002			Nikon Corporation	3	JP
5002269	0	a-0002			Nikon Corporation	3	JP
5002270	0	a-0002			Nikon Corporation	3	JP
5002271	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002272	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002273	0	a-0003			Carl Zeiss SMT AG	3	DE
5002274	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002275	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002276	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002277	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002278	0	a-0003			Carl Zeiss SMT AG	3	DE
5002279	0	a-0003			Carl Zeiss SMT AG	3	DE
5002280	0	a-0003			Carl Zeiss SMT AG	3	DE
5002281	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002282	0	a-0003			Carl Zeiss SMT AG	3	DE
5002283	0	a-0003			Carl Zeiss SMT AG	3	DE
5002284	0	a-0003			Carl Zeiss SMT AG	3	DE
5002285	0	a-0003			Carl Zeiss SMT AG	3	DE
5002286	0	a-0003			Carl Zeiss SMT AG	3	DE
5002287	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002288	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002289	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002290	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002291	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002292	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002293	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002294	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002295	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002296	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002297	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002298	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002299	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002300	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002301	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002302	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002303	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002304	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002305	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002306	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002307	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002308	0	a-0005			Samsung Electronics Company Limited	3	KR
5002309	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002310	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002311	0	a-0005			Samsung Electronics Company Limited	3	KR
5002312	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002313	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002314	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002315	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002316	0	a-0005			Samsung Electronics Company Limited	3	KR
5002317	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002318	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002319	0	a-0005			Samsung Electronics Company Limited	3	KR
5002320	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002321	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002322	0	a-0006			Intel Corporation	3	US
5002323	0	a-0006			Intel Corporation	3	US
5002324	0	a-0006			INTEL CORPORATION	3	US
