patent_id	patent_type	patent_date	patent_title	wipo_kind	num_claims	withdrawn
5000395	utility	2010-12-29	Exposure; illumination method and apparatus	B2	26	0
5000396	utility	2010-12-11	Exposure apparatus method and apparatus	B2	11	0
5000397	utility	2010-12-19	Exposure apparatus method and apparatus	B2	28	0
5000398	utility	2010-12-02	Exposure apparatus method and apparatus	B2	26	0
5000399	utility	2010-09-03	Exposure apparatus method and apparatus	B2	13	0
5000400	utility	2010-07-14	Exposure; illumination method and apparatus	B2	12	0
5000401	utility	2010-12-25	Exposure apparatus method and apparatus	B2	11	0
5000402	utility	2010-03-19	Exposure apparatus method and apparatus	B2	21	0
5000403	utility	2010-11-10	Exposure; illumination method and apparatus	B2	23	0
5000404	utility	2010-12-28	Exposure; illumination method and apparatus	B2	12	0
5000405	utility	2010-12-06	Exposure apparatus method and apparatus	B2	23	0
5000406	utility	2010-08-24	Resist coating method and apparatus	B2	25	0
5000407	utility	2010-12-21	Exposure; illumination method and apparatus	B2	16	0
5000408	utility	2010-05-23	Alignment / registration method and apparatus	B2	25	0
5000409	utility	2010-12-27	Exposure; illumination method and apparatus	B2	14	0
5000410	utility	2010-06-28	Exposure apparatus method and apparatus	B2	25	0
5000411	utility	2010-03-04	Exposure apparatus method and apparatus	B2	26	0
5000412	utility	2010-07-22	Alignment / registration method and apparatus	B2	19	0
5000413	utility	2010-05-28	Exposure apparatus method and apparatus	B2	30	0
5000414	utility	2010-09-03	Exposure; illumination method and apparatus	B2	14	0
5000415	utility	2010-10-15	Exposure apparatus method and apparatus	B2	30	0
5000416	utility	2010-10-28	Exposure; illumination method and apparatus	B2	15	0
5000417	utility	2010-04-26	Exposure; illumination method and apparatus	B2	28	0
5000418	utility	2010-08-30	Exposure apparatus method and apparatus	B2	11	0
5000419	utility	2010-10-09	Exposure apparatus method and apparatus	B2	13	0
5000420	utility	2010-04-13	Exposure apparatus method and apparatus	B2	17	0
5000421	utility	2010-02-15	Exposure apparatus method and apparatus	B2	28	0
5000422	utility	2010-03-31	Masks / reticles method and apparatus	B2	21	0
5000423	utility	2010-01-19	Alignment / registration method and apparatus	B2	20	0
5000424	utility	2010-05-29	Alignment / registration method and apparatus	B2	9	0
5000425	utility	2010-06-21	EUV masks method and apparatus	B2	17	0
5000426	utility	2010-09-10	EUV masks method and apparatus	B2	12	0
5000427	utility	2010-08-23	EUV masks method and apparatus	B2	28	0
5000428	utility	2010-06-22	EUV masks method and apparatus	B2	17	0
5000429	utility	2010-11-24	EUV masks method and apparatus	B2	20	0
5000430	utility	2010-12-09	EUV masks method and apparatus	B2	11	0
5000431	utility	2010-05-08	Photoresist / process method and apparatus	B2	8	0
5000432	utility	2010-05-17	Resist coating method and apparatus	B2	18	0
5000433	utility	2010-07-04	Resist coating method and apparatus	B2	30	0
5000434	utility	2010-03-23	Resist coating method and apparatus	B2	20	0
5000435	utility	2010-11-24	Photoresist / process method and apparatus	B2	17	0
5000436	utility	2010-03-10	Resist coating method and apparatus	B2	23	0
5000437	utility	2010-10-09	Resist coating method and apparatus	B2	23	0
5000438	utility	2010-12-15	Photoresist / process method and apparatus	B2	27	0
5000439	utility	2010-09-28	Resist coating method and apparatus	B2	30	0
5000440	utility	2010-10-08	Resist coating method and apparatus	B2	24	0
5000441	utility	2010-09-24	Resist coating method and apparatus	B2	22	0
5000442	utility	2010-09-08	Photoresist / process method and apparatus	B2	10	0
5000443	utility	2010-08-22	Resist coating method and apparatus	B2	26	0
5000444	utility	2010-06-07	Photoresist / process method and apparatus	B2	8	0
5000445	utility	2010-10-24	Photoresist / process method and apparatus	B2	10	0
5000446	utility	2010-10-05	Photoresist / process method and apparatus	B2	9	0
5000447	utility	2010-08-30	Photoresist / process method and apparatus	B2	9	0
5000448	utility	2010-11-25	Photoresist / process method and apparatus	B2	28	0
5000449	utility	2010-07-15	Photoresist / process method and apparatus	B2	22	0
5000450	utility	2010-12-16	Exposure; illumination method and apparatus	B2	29	0
5000451	utility	2010-06-28	Exposure; illumination method and apparatus	B2	11	0
5000452	utility	2010-04-25	Exposure; illumination method and apparatus	B2	8	0
5000453	utility	2010-07-14	Exposure; illumination method and apparatus	B2	15	0
5000454	utility	2010-04-07	Photoresist / process method and apparatus	B2	11	0
5000455	utility	2010-01-09	Masks / reticles method and apparatus	B2	15	0
5000456	utility	2010-08-17	Photoresist / process method and apparatus	B2	27	0
5000457	utility	2010-01-23	Photoresist / process method and apparatus	B2	20	0
5000458	utility	2010-01-29	Masks / reticles method and apparatus	B2	12	0
5000459	utility	2010-10-22	Photoresist / process method and apparatus	B2	18	0
5000460	utility	2010-03-15	Photoresist / process method and apparatus	B2	29	0
5000461	utility	2011-03-31	EUV masks method and apparatus	B2	28	0
5000462	utility	2011-06-26	Exposure apparatus method and apparatus	B2	28	0
5000463	utility	2011-07-29	Alignment / registration method and apparatus	B2	12	0
5000464	utility	2011-08-31	Alignment / registration method and apparatus	B2	15	0
5000465	utility	2011-03-15	Alignment / registration method and apparatus	B2	22	0
5000466	utility	2011-10-13	EUV masks method and apparatus	B2	24	0
5000467	utility	2011-06-19	Exposure apparatus method and apparatus	B2	28	0
5000468	utility	2011-02-17	Alignment / registration method and apparatus	B2	25	0
5000469	utility	2011-07-13	Exposure apparatus method and apparatus	B2	29	0
5000470	utility	2011-04-07	EUV masks method and apparatus	B2	26	0
5000471	utility	2011-06-20	Exposure; illumination method and apparatus	B2	17	0
5000472	utility	2011-04-08	Exposure apparatus method and apparatus	B2	11	0
5000473	utility	2011-12-23	EUV masks method and apparatus	B2	27	0
5000474	utility	2011-10-10	EUV masks method and apparatus	B2	18	0
5000475	utility	2011-11-29	Exposure; illumination method and apparatus	B2	19	0
5000476	utility	2011-09-12	Exposure; illumination method and apparatus	B2	22	0
5000477	utility	2011-06-13	Exposure apparatus method and apparatus	B2	14	0
5000478	utility	2011-04-24	Exposure apparatus method and apparatus	B2	12	0
5000479	utility	2011-10-24	Resist coating method and apparatus	B2	21	0
5000480	utility	2011-07-14	Exposure apparatus method and apparatus	B2	26	0
5000481	utility	2011-12-17	Exposure; illumination method and apparatus	B2	18	0
5000482	utility	2011-11-25	Resist coating method and apparatus	B2	23	0
5000483	utility	2011-03-28	Exposure; illumination method and apparatus	B2	12	0
5000484	utility	2011-10-05	Exposure apparatus method and apparatus	B2	28	0
5000485	utility	2011-02-08	Exposure apparatus method and apparatus	B2	29	0
5000486	utility	2011-11-19	Exposure apparatus method and apparatus	B2	15	0
5000487	utility	2011-09-16	Exposure apparatus method and apparatus	B2	22	0
5000488	utility	2011-11-12	Exposure; illumination method and apparatus	B2	23	0
5000489	utility	2011-10-10	Exposure apparatus method and apparatus	B2	21	0
5000490	utility	2011-09-15	Exposure apparatus method and apparatus	B2	30	0
5000491	utility	2011-02-19	Exposure apparatus method and apparatus	B2	24	0
5000492	utility	2011-05-10	Exposure; illumination method and apparatus	B2	19	0
5000493	utility	2011-07-27	Exposure apparatus method and apparatus	B2	22	0
5000494	utility	2011-12-17	Exposure apparatus method and apparatus	B2	10	0
5000495	utility	2011-02-17	Exposure; illumination method and apparatus	B2	20	0
5000496	utility	2011-11-23	Exposure apparatus method and apparatus	B2	8	0
5000497	utility	2011-08-11	Exposure apparatus method and apparatus	B2	28	0
5000498	utility	2011-02-18	Alignment / registration method and apparatus	B2	24	0
5000499	utility	2011-12-21	Exposure apparatus method and apparatus	B2	26	0
5000500	utility	2011-12-17	Alignment / registration method and apparatus	B2	16	0
5000501	utility	2011-04-02	Exposure; illumination method and apparatus	B2	18	0
5000502	utility	2011-12-31	Exposure; illumination method and apparatus	B2	20	0
5000503	utility	2011-05-04	Exposure apparatus method and apparatus	B2	26	0
5000504	utility	2011-10-04	Exposure; illumination method and apparatus	B2	18	0
5000505	utility	2011-12-19	Exposure apparatus method and apparatus	B2	10	0
5000506	utility	2011-08-12	Exposure apparatus method and apparatus	B2	15	0
5000507	utility	2011-11-11	Exposure; illumination method and apparatus	B2	27	0
5000508	utility	2011-05-20	Exposure apparatus method and apparatus	B2	22	0
5000509	utility	2011-07-12	Exposure apparatus method and apparatus	B2	21	0
5000510	utility	2011-02-13	Exposure; illumination method and apparatus	B2	27	0
5000511	utility	2011-12-31	Masks / reticles method and apparatus	B2	28	0
5000512	utility	2011-02-24	EUV masks method and apparatus	B2	10	0
5000513	utility	2011-05-19	EUV masks method and apparatus	B2	11	0
5000514	utility	2011-10-13	EUV masks method and apparatus	B2	25	0
5000515	utility	2011-07-01	Masks / reticles method and apparatus	B2	25	0
5000516	utility	2011-07-17	Photoresist / process method and apparatus	B2	8	0
5000517	utility	2011-10-14	Photoresist / process method and apparatus	B2	15	0
5000518	utility	2011-03-28	Photoresist / process method and apparatus	B2	12	0
5000519	utility	2011-02-02	EUV masks method and apparatus	B2	13	0
5000520	utility	2011-02-09	Masks / reticles method and apparatus	B2	19	0
5000521	utility	2011-09-11	Photoresist / process method and apparatus	B2	27	0
5000522	utility	2011-06-20	Alignment / registration method and apparatus	B2	27	0
5000523	utility	2011-08-09	Photoresist / process method and apparatus	B2	28	0
5000524	utility	2011-11-05	EUV masks method and apparatus	B2	30	0
5000525	utility	2011-07-23	EUV masks method and apparatus	B2	18	0
5000526	utility	2011-05-05	Alignment / registration method and apparatus	B2	18	0
5000527	utility	2011-10-16	EUV masks method and apparatus	B2	14	0
5000528	utility	2011-10-09	Photoresist / process method and apparatus	B2	8	0
5000529	utility	2011-04-18	Alignment / registration method and apparatus	B2	22	0
5000530	utility	2011-07-29	Photoresist / process method and apparatus	B2	29	0
5000531	utility	2011-12-04	Resist coating method and apparatus	B2	12	0
5000532	utility	2011-11-03	Resist coating method and apparatus	B2	23	0
5000533	utility	2011-07-04	Resist coating method and apparatus	B2	30	0
5000534	utility	2011-05-08	Resist coating method and apparatus	B2	29	0
5000535	utility	2011-01-23	Photoresist / process method and apparatus	B2	26	0
5000536	utility	2011-06-19	Photoresist / process method and apparatus	B2	21	0
5000537	utility	2011-09-19	Resist coating method and apparatus	B2	24	0
5000538	utility	2011-10-29	Photoresist / process method and apparatus	B2	30	0
5000539	utility	2011-09-05	Photoresist / process method and apparatus	B2	11	0
5000540	utility	2011-03-14	Resist coating method and apparatus	B2	19	0
5000541	utility	2011-09-24	Photoresist / process method and apparatus	B2	23	0
5000542	utility	2011-12-23	Exposure; illumination method and apparatus	B2	22	0
5000543	utility	2011-12-30	Exposure; illumination method and apparatus	B2	11	0
5000544	utility	2011-12-13	Exposure; illumination method and apparatus	B2	13	0
5000545	utility	2011-10-10	Exposure; illumination method and apparatus	B2	13	0
5000546	utility	2011-04-29	Exposure; illumination method and apparatus	B2	20	0
5000547	utility	2011-08-10	Exposure; illumination method and apparatus	B2	20	0
5000548	utility	2011-08-08	Exposure; illumination method and apparatus	B2	20	0
5000549	utility	2011-02-02	Exposure; illumination method and apparatus	B2	26	0
5000550	utility	2011-06-16	Exposure; illumination method and apparatus	B2	14	0
5000551	utility	2011-09-08	Exposure; illumination method and apparatus	B2	24	0
5000552	utility	2011-11-09	Exposure; illumination method and apparatus	B2	20	0
5000553	utility	2011-08-23	Exposure; illumination method and apparatus	B2	27	0
5000554	utility	2011-06-02	Exposure; illumination method and apparatus	B2	27	0
5000555	utility	2011-03-02	Exposure; illumination method and apparatus	B2	15	0
5000556	utility	2011-03-14	Exposure; illumination method and apparatus	B2	24	0
5000557	utility	2011-07-16	Photoresist / process method and apparatus	B2	21	0
5000558	utility	2011-09-08	Photoresist / process method and apparatus	B2	17	0
5000559	utility	2011-11-14	Masks / reticles method and apparatus	B2	9	0
5000560	utility	2011-04-10	Photoresist / process method and apparatus	B2	20	0
5000561	utility	2011-09-09	Photoresist / process method and apparatus	B2	21	0
5000562	utility	2011-02-12	Photoresist / process method and apparatus	B2	26	0
5000563	utility	2011-05-21	Photoresist / process method and apparatus	B2	15	0
5000564	utility	2011-10-17	Masks / reticles method and apparatus	B2	23	0
5000565	utility	2011-05-18	Photoresist / process method and apparatus	B2	25	0
5000566	utility	2011-01-22	Photoresist / process method and apparatus	B2	22	0
5000567	utility	2011-12-01	Photoresist / process method and apparatus	B2	15	0
5000568	utility	2012-08-12	Alignment / registration method and apparatus	B2	11	0
5000569	utility	2012-10-28	Exposure apparatus method and apparatus	B2	30	0
5000570	utility	2012-03-12	Exposure apparatus method and apparatus	B2	14	0
5000571	utility	2012-09-29	Exposure; illumination method and apparatus	B2	16	0
5000572	utility	2012-12-26	Exposure apparatus method and apparatus	B2	17	0
5000573	utility	2012-09-20	EUV masks method and apparatus	B2	29	0
5000574	utility	2012-07-29	EUV masks method and apparatus	B2	9	0
5000575	utility	2012-03-08	Alignment / registration method and apparatus	B2	15	0
5000576	utility	2012-12-12	Alignment / registration method and apparatus	B2	20	0
5000577	utility	2012-07-11	Exposure; illumination method and apparatus	B2	22	0
5000578	utility	2012-05-22	Exposure; illumination method and apparatus	B2	30	0
5000579	utility	2012-09-06	Exposure; illumination method and apparatus	B2	18	0
5000580	utility	2012-08-22	Alignment / registration method and apparatus	B2	28	0
5000581	utility	2012-09-30	Resist coating method and apparatus	B2	20	0
5000582	utility	2012-09-10	Resist coating method and apparatus	B2	16	0
5000583	utility	2012-10-22	Exposure apparatus method and apparatus	B2	12	0
5000584	utility	2012-12-15	Exposure; illumination method and apparatus	B2	9	0
5000585	utility	2012-08-23	Exposure; illumination method and apparatus	B2	8	0
5000586	utility	2012-01-01	Exposure apparatus method and apparatus	B2	21	0
5000587	utility	2012-11-28	Resist coating method and apparatus	B2	17	0
5000588	utility	2012-07-03	Exposure apparatus method and apparatus	B2	16	0
5000589	utility	2012-03-25	Resist coating method and apparatus	B2	9	0
5000590	utility	2012-04-29	Exposure; illumination method and apparatus	B2	21	0
5000591	utility	2012-04-19	Exposure apparatus method and apparatus	B2	23	0
5000592	utility	2012-12-14	Exposure apparatus method and apparatus	B2	22	0
5000593	utility	2012-03-02	Exposure apparatus method and apparatus	B2	21	0
5000594	utility	2012-07-15	Exposure apparatus method and apparatus	B2	10	0
